date,title,summary,topic,media,link
2022-08-18,La escasez de farmacéuticos es un problema de salud,"La retención de médicos es un asunto vital, y de igual forma es el frenar la falta de farmacéuticos, escribe Keren Riquelme ",Para suscriptores,El Nuevo Dia,https://www.elnuevodia.com/opinion/punto-de-vista/la-escasez-de-farmaceuticos-es-un-problema-de-salud/
2022-08-18,La Policía recibe adiestramiento para atajar el alza en denuncias y casos de maltrato animal,Un grupo de oficiales recibió su certificación para un manejo efectivo de estos delitos y priorizar su atención,Seguridad,El Nuevo Dia,https://www.elnuevodia.com/noticias/seguridad/notas/la-policia-recibe-adiestramiento-para-atajar-el-alza-en-denuncias-y-casos-de-maltrato-animal/
2022-08-18,Reportan sobre una veintena de personas muertas por incendios forestales en Argelia,"En lo que va de agosto, los fuegos han quemado sobre 12 millas cuadradas de bosques y matorrales, según el gobierno del país que ubica al norte de África",Mundo,El Nuevo Dia,https://www.elnuevodia.com/noticias/mundo/notas/reportan-sobre-una-veintena-de-personas-muertas-por-incendios-forestales-en-argelia/
2022-08-18,Seis nuevos inquilinos llegarán a The Square at San Patricio,La construcción está en su etapa final y la apertura oficial será en el primer semestre de 2023,Empresas y comercios,El Nuevo Dia,https://www.elnuevodia.com/negocios/empresas-comercios/notas/seis-nuevos-inquilinos-llegaran-a-the-square-at-san-patricio/
2022-08-18,La moral y Bad Bunny,"Las letras políticas de Bad Bunny denunciando todo lo negativo que ocurre aquí y esperanzado en la nueva generación han sido de lo más moral que he visto en este archipiélago en mucho tiempo, expresa Débora L. Aponte Martínez",Para suscriptores,El Nuevo Dia,https://www.elnuevodia.com/opinion/punto-de-vista/la-moral-y-bad-bunny/
2022-08-18,Salud reporta nueve muertes adicionales por COVID-19,"Mientras, el total de personas hospitalizadas aumentó a 386, de las que 53 son menores de edad",Locales,El Nuevo Dia,https://www.elnuevodia.com/noticias/locales/notas/salud-reporta-nueve-muertes-adicionales-por-covid-19-4/
2022-08-18,Exjefe financiero  de la empresa familiar de Donald Trump se declara culpable de violar leyes fiscales,Allen Weisselberg es la única persona -hasta ahora- en enfrentar cargos dentro de la amplia investigación del fiscal de Manhattan de las prácticas de negocios de la compañía del expresidente,Estados Unidos,El Nuevo Dia,https://www.elnuevodia.com/noticias/estados-unidos/notas/exjefe-financiero-de-la-empresa-familiar-de-donald-trump-se-declara-culpable-de-violar-leyes-fiscales/
2022-08-18,Levantan preocupaciones por falta de luz en oficinas centrales del NMEAD durante avería del sistema energético,"La presidenta del Sindicato Auténtico de Manejadores de Emergencias denunció que “no debería ocurrir”, sobre todo en medio de la temporada de huracanes",Gobierno,El Nuevo Dia,https://www.elnuevodia.com/noticias/gobierno/notas/levantan-preocupaciones-por-falta-de-luz-en-oficinas-centrales-del-nmead-durante-averia-del-sistema-energetico/
2022-08-18,Pedro Pierluisi se expresa insatisfecho con LUMA: “No hay espacio o tolerancia para excusas o lamentos”,"En lo que representa un cambio a su postura respecto al consorcio, el gobernador pidió a la compañía que acelere sus proyectos de reconstrucción de la red eléctrica de Puerto Rico",Gobierno,El Nuevo Dia,https://www.elnuevodia.com/noticias/gobierno/notas/pedro-pierluisi-se-expresa-insatisfecho-con-luma-no-hay-espacio-o-tolerancia-para-excusas-o-lamentos/
2022-08-18,"Pedro Pierluisi sostiene que sobre 3,200 familias se han beneficiado de programa para adquirir viviendas","Con fondos del programa CDBG-DR, administrados por Vivienda, quienes cualifiquen pueden obtener hasta $60,000 para la compra de una propiedad",Gobierno,El Nuevo Dia,https://www.elnuevodia.com/noticias/gobierno/notas/pedro-pierluisi-sostiene-que-sobre-3200-familias-se-han-beneficiado-de-programa-para-adquirir-viviendas/
2022-08-17,Evento que provocó apagón es por “fragilidad del sistema” eléctrico según el gobernador,Pedro Pierluisi reiteró que LUMA Energy es fiscalizada por cinco entes incluyendo La Fortaleza,Gobierno,El Nuevo Dia,https://www.elnuevodia.com/noticias/gobierno/notas/evento-que-provoco-apagon-es-por-fragilidad-del-sistema-electrico-segun-el-gobernador/
2022-08-17,Pedro Pierluisi pide a la ciudadanía “reconocer” el trabajo “extraordinario” que se está haciendo en las escuelas públicas ,El gobernador reconoció que hay planteles que son la “excepción” que no están listos,Gobierno,El Nuevo Dia,https://www.elnuevodia.com/noticias/gobierno/notas/pedro-pierluisi-pide-a-la-ciudadania-reconocer-el-trabajo-extraordinario-que-se-esta-haciendo-en-las-escuelas-publicas/
2022-08-17,Pedro Pierluisi asegura que “mayoría de las escuelas públicas” están listas para el regreso a clase,"Pero al mismo tiempo, el gobernador aclara que aquel plantel que no esté preparado será cerrado de manera temporera",Gobierno,El Nuevo Dia,https://www.elnuevodia.com/noticias/gobierno/notas/pedro-pierluisi-asegura-que-mayoria-de-las-escuelas-publicas-estan-listas-para-el-regreso-a-clase/
2022-08-17,Pedro Pierluisi defiende el marco legal que permite las alianzas público-privadas,"El gobernador aseguró que la Ley 29 de 2009, según enmendada, refleja las guías de la Organización de las Naciones Unidas (ONU) en materia de APP",Gobierno,El Nuevo Dia,https://www.elnuevodia.com/noticias/gobierno/notas/pedro-pierluisi-defiende-el-marco-legal-que-permite-las-alianzas-publico-privadas/
2022-08-17,Miguel Romero vislumbra acuerdos con Educación para que el municipio administre planteles públicos,El ejecutivo municipal está a la espera de que la agencia certifique al ayuntamiento como “entidad administradora”,Gobierno,El Nuevo Dia,https://www.elnuevodia.com/noticias/gobierno/notas/miguel-romero-vislumbra-acuerdos-con-educacion-para-que-el-municipio-administre-planteles-publicos/
2022-08-16,Justicia extiende su investigación contra Miguel Romero y los representantes Juan Oscar Morales y Georgie Navarro,El término inicial de 90 días para finalizar la investigación preliminar debió cumplirse la semana pasada,Gobierno,El Nuevo Dia,https://www.elnuevodia.com/noticias/gobierno/notas/justicia-extiende-su-investigacion-contra-miguel-romero-y-los-representantes-juan-oscar-morales-y-georgie-navarro/
2022-08-16,Justicia recomienda un FEI contra expresidente de la Legislatura Municipal de Caguas,"La investigación concluyó que José Torres pudo cometer fraude, aprovechamiento ilícito de trabajos o servicios públicos y malversación de fondos públicos; el alcalde le pidió la renuncia ",Gobierno,El Nuevo Dia,https://www.elnuevodia.com/noticias/gobierno/notas/justicia-recomienda-un-fei-contra-expresidente-de-la-legislatura-municipal-de-caguas/
2022-08-18,La Cámara citará so pena de desacato a secretarias y funcionarios que se ausentaron a una vista sobre parque en Condado,"Entre quienes estarían citados, está la jefa del Departamento de Transportación y Obras Públicas (DTOP), Eileen Vélez",Legislatura,El Nuevo Dia,https://www.elnuevodia.com/noticias/legislatura/notas/la-camara-citara-so-pena-de-desacato-a-secretarias-y-funcionarios-que-se-ausentaron-a-una-vista-sobre-parque-en-condado/
2022-08-17,Ciclistas piden educación y fondos para evitar más muertes en las vías de Puerto Rico,"En un conversatorio en el Capitolio, resaltaron la necesidad de rotulación, campañas educativas y la asignación de un presupuesto para mejorar la seguridad vial",Legislatura,El Nuevo Dia,https://www.elnuevodia.com/noticias/legislatura/notas/ciclistas-piden-educacion-y-fondos-para-evitar-mas-muertes-en-las-vias-de-puerto-rico/
2022-08-17,Presidente cameral quiere evitar que “se repita” una transacción como la de LUMA Energy,"La agenda de la Cámara, además de tema energético, destacará las áreas de salud, educación, fiscalización y anticorrupción, indicó su presidente, Rafael “Tatito” Hernández.  ",Legislatura,El Nuevo Dia,https://www.elnuevodia.com/noticias/legislatura/notas/presidente-cameral-quiere-evitar-que-se-repita-una-transaccion-como-la-de-luma-energy/
2022-08-18,"La falta de desganche fue una de las causas del apagón que afectó ayer a 250,000 clientes de LUMA Energy ","Aunque ya remediaron la situación, el director de operaciones del consorcio, Gary Soto, advirtió que otra línea de transmisión podría dejar de operar en cualquier momento",Locales,El Nuevo Dia,https://www.elnuevodia.com/noticias/locales/notas/la-falta-de-desganche-fue-una-de-las-causas-del-apagon-que-afecto-ayer-a-250000-clientes-de-luma-energy/
2022-08-18,Comunidad de Ciales denuncia la invasión de vehículos estacionados dentro del río Toro Negro,"La comisionada del Cuerpo de Vigilantes, Haydelin Ronda, recordó que el acto constituye un delito menos grave y detalló el proceso para querellarse, que podría incluir la foto de la tablilla del auto en violación  ",Locales,El Nuevo Dia,https://www.elnuevodia.com/noticias/locales/notas/comunidad-de-ciales-denuncia-la-invasion-de-vehiculos-en-el-rio-toro-negro/
2022-08-18,"Un fuego en subestación de Fajardo deja a alrededor de 4,000 clientes sin servicio de energía eléctrica ",LUMA Energy indicó que tienen brigadas en el lugar para atender la situación,Locales,El Nuevo Dia,https://www.elnuevodia.com/noticias/locales/notas/un-fuego-en-subestacion-de-fajardo-deja-a-alrededor-de-4000-clientes-sin-servicio-de-energia-electrica/
2022-08-18,Primer día de clases: “Todavía tenemos mucho que atender”,Los planes del Departamento de Educación para manejar los problemas de infraestructura de las escuelas públicas causan tropiezos al iniciar el año escolar,Locales,El Nuevo Dia,https://www.elnuevodia.com/noticias/locales/notas/primer-dia-de-clases-todavia-tenemos-mucho-que-atender/
2022-08-17,LUMA Energy: pérdida del servicio de tres líneas de transmisión provoca “desbalance” en el sistema energético,"El director de operaciones del consorcio señaló que activaron un “plan de contingencia”, que consistirá en interrumpir el servicio eléctrico de forma “rotativa”, en lo que corrigen las averías ",Locales,El Nuevo Dia,https://www.elnuevodia.com/noticias/locales/notas/luma-energy-perdida-del-servicio-de-tres-lineas-de-transmision-provoca-desbalance-en-el-sistema-energetico/
2022-08-17,LUMA asegura que “todos los clientes afectados” ya tienen luz tras “disturbio” en tres líneas de transmisión,"Por el evento, que sacó de servicio a la planta de la cogeneradora privada AES Puerto Rico, se perdió un 25% de generación de energía y dejó a 250,000 clientes sin el servicio ",Locales,El Nuevo Dia,https://www.elnuevodia.com/noticias/locales/notas/luma-asegura-que-todos-los-clientes-afectados-ya-tienen-luz-tras-disturbio-en-tres-lineas-de-transmision/
2022-08-17,Madre de menor que murió baleado por policías: “No acepto que me lo hayan matado de esa manera”,La mamá de Javier Cordero ofreció su testimonio durante una investigación que realiza la Comisión de Derechos Civiles del Senado sobre este tipo de incidentes. ,Locales,El Nuevo Dia,https://www.elnuevodia.com/noticias/locales/notas/madre-de-menor-que-murio-baleado-por-policias-no-acepto-que-me-lo-hayan-matado-de-esa-manera/
2022-08-17,Arranca el semestre con seis escuelas sin clases presenciales y planteles con problemas de infraestructura,"Visitamos la escuela elemental Alejandro Tapia y Rivera, en Santurce, y esto fue lo que observamos",Locales,El Nuevo Dia,https://www.elnuevodia.com/noticias/locales/notas/arranca-el-semestre-con-seis-escuelas-sin-clases-presenciales-y-planteles-con-problemas-de-infraestructura/
2022-08-17,Posponen inicio escolar en escuela de Santurce por atraso en labores de mantenimiento,La Escuela Especializada en Idiomas Padre Rufo recibirá a los estudiantes a partir de lunes,Locales,El Nuevo Dia,https://www.elnuevodia.com/noticias/locales/notas/posponen-inicio-escolar-en-escuela-de-santurce-por-atraso-en-labores-de-mantenimiento/
2022-08-18,Pedro Pierluisi apuesta a su plan por la estadidad para Puerto Rico,"El máximo líder novoprogresista asegura que, en 2024, los candidatos y candidatas de esa colectividad prevalecerán con más fuerza en las elecciones generales",Politica,El Nuevo Dia,https://www.elnuevodia.com/noticias/politica/notas/pedro-pierluisi-apuesta-a-su-plan-por-la-estadidad-para-puerto-rico/
2022-08-17,Representantes piden se revise la recién aprobada redistribución electoral ,"Indican es lo correcto tras conteo en exceso de 174,000 habitantes durante el Censo del 2020",Politica,El Nuevo Dia,https://www.elnuevodia.com/noticias/politica/notas/representantes-piden-se-revise-la-recien-aprobada-redistribucion-electoral/
2022-08-16,Pedro Pierluisi defiende el trabajo de los cabilderos por la estadidad,"Con excepción de Elizabeth Torres, cuyo cargo está impugnado por Justicia",Politica,El Nuevo Dia,https://www.elnuevodia.com/noticias/politica/notas/pedro-pierluisi-defiende-el-trabajo-de-los-cabilderos-por-la-estadidad/
2022-08-18,La Policía registra carjackings en Guaynabo y Humacao,"Uno de los vehículos fue hallado, posteriormente, por las autoridades",Seguridad,El Nuevo Dia,https://www.elnuevodia.com/noticias/seguridad/notas/la-policia-registra-carjackings-en-guaynabo-y-humacao/
2022-08-18,Muere un joven de 23 años que impactó un objeto fijo con su auto en San Lorenzo,Los hechos se reportaron cerca de las 11:30 p.m. del martes,Seguridad,El Nuevo Dia,https://www.elnuevodia.com/noticias/seguridad/notas/muere-un-joven-de-23-anos-que-impacto-un-objeto-fijo-con-su-auto-en-san-lorenzo/
2022-08-18,Arrestan en Colombia a hombre buscado en Puerto Rico por lavado de $7 millones,Agentes de la DEA participaron en la pesquisa que logró diligenciar la orden de captura internacional,Seguridad,El Nuevo Dia,https://www.elnuevodia.com/noticias/seguridad/notas/arrestan-en-colombia-a-hombre-buscado-en-puerto-rico-por-lavado-de-7-millones/
2022-08-18,Estafan a mujer con falso secuestro de su hija en Toa Alta,La víctima perdió miles de dólares,Seguridad,El Nuevo Dia,https://www.elnuevodia.com/noticias/seguridad/notas/estafan-a-mujer-con-falso-secuestro-de-su-hija-en-toa-alta/
2022-08-18,Asesinan a tiros a un hombre de 33 años en Canóvanas,No fue posible salvarle la vida en un hospital cercano a la escena,Seguridad,El Nuevo Dia,https://www.elnuevodia.com/noticias/seguridad/notas/asesinan-a-tiros-a-un-hombre-de-33-anos-en-canovanas/
2022-08-18,"Antes que acabe el año, policías estatales llevarán cámaras corporales para grabar las intervenciones","La Policía Municipal Mayagüez, que ya las usa, asegura que ha sido efectiva la implementación de este equipo, mientras que organizaciones civiles muestran preocupación por posibles violaciones de derechos ",Seguridad,El Nuevo Dia,https://www.elnuevodia.com/noticias/seguridad/notas/antes-que-acabe-el-ano-policias-estatales-llevaran-camaras-corporales-para-grabar-las-intervenciones/
2022-08-17,"Ocupan arma, balas y drogas en auto robado mediante carjacking",Los agentes de la Policía arrestaron en Las Piedras a una mujer que viajaba en el auto en compañía de su hijo y un hombre que escapó,Seguridad,El Nuevo Dia,https://www.elnuevodia.com/noticias/seguridad/notas/ocupan-arma-balas-y-drogas-en-auto-robado-mediante-carjacking/
2022-08-17,Capturan en Juncos a uno de los más buscados a nivel de Puerto Rico,"Alberto Luis Rivera Colón, conocido como “Machito”, enfrenta cargos por el asesinato de dos hombres en enero de 2014; se le impuso una fianza global de $3 millones",Seguridad,El Nuevo Dia,https://www.elnuevodia.com/noticias/seguridad/notas/capturan-en-juncos-a-uno-de-los-mas-buscados-a-nivel-de-puerto-rico/
2022-08-18,Julio Herrera Velutini se mantiene activo en las redes sociales pese a que hay una orden para su arresto,"El banquero venezolano-italiano, quien está acusado por el caso contra la exgobernadora Wanda Vázquez, no se ha entregado a las autoridades federales, pero no se esconde por completo del ámbito público",Tribunales,El Nuevo Dia,https://www.elnuevodia.com/noticias/tribunales/notas/julio-herrera-velutini-se-mantiene-activo-en-las-redes-sociales-pese-a-que-hay-una-orden-para-su-arresto/
2022-08-17,Defensa de Sánchez Mártir trata de establecer que testigos no lo identificaron como la persona que huyó de la escena de asesinato,Este miércoles se llevó a cabo el contrainterrogatorio del agente Jesús Manuel Torres Ramírez y el testimonio del oficial del CIC de Caguas Xavier Estrada,Tribunales,El Nuevo Dia,https://www.elnuevodia.com/noticias/tribunales/notas/defensa-de-sanchez-martir-trata-de-establecer-que-testigos-no-lo-identificaron-como-la-persona-que-huyo-de-la-escena-de-asesinato/
2022-08-17,"Exagente del FBI acusado en caso contra Wanda Vázquez pide tiempo adicional para pagar la fianza de $50,000",Mark Rossini también solicitó al tribunal una modificación en sus condiciones de libertad bajo fianza,Tribunales,El Nuevo Dia,https://www.elnuevodia.com/noticias/tribunales/notas/exagente-del-fbi-acusado-en-caso-contra-wanda-vazquez-pide-tiempo-adicional-para-pagar-la-fianza-de-50000/
2022-08-17,Testifica el primer agente en llegar a la escena del asesinato de Pedro Marrero en el juicio contra Steven Sánchez Mártir,El oficial Jesús Manuel Torres describió lo que vio al entrar a la habitación 534 del hospital HIMA San Pablo y las labores que realizó para preservar la escena y la evidencia,Tribunales,El Nuevo Dia,https://www.elnuevodia.com/noticias/tribunales/notas/testifica-el-primer-agente-en-llegar-a-la-escena-del-asesinato-de-pedro-marrero-en-el-juicio-contra-steven-sanchez-martir/
2022-08-16,El secretario de Estado fue citado para testificar en caso de hombre que ejercía como veterinario sin estar licenciado ,José Cartagena Martínez enfrenta cargos por supuestamente operar a un perro a domicilio y provocarle daños en su pata,Tribunales,El Nuevo Dia,https://www.elnuevodia.com/noticias/tribunales/notas/el-secretario-de-estado-fue-citado-para-testificar-en-caso-de-hombre-que-ejercia-como-veterinario-sin-estar-licenciado/
2022-08-19,Agreden en el rostro a un hombre durante un carjacking en Vega Baja,La víctima fue transportada por paramédicos a una institución hospitalaria,Seguridad,El Nuevo Dia,https://www.elnuevodia.com/noticias/seguridad/notas/agreden-en-el-rostro-a-un-hombre-durante-un-carjacking-en-vega-baja/
2022-08-19,Receta: Piononos con Corned Beef,Cocina con chef Marilyn López este tradicional plato puertorriqueño,Cocina con,El Nuevo Dia,https://www.elnuevodia.com/programas/cocina-con/notas/receta-piononos-con-corned-beef/
2022-08-19,Identifican a las tres mujeres y el hombre que murieron en accidente de tránsito en San Sebastián,"Las víctimas no residían Puerto Rico, pero eran boricuas, según el alcalde. Mientras, la Policía reveló las circunstancias en que habrían ocurrido los hechos.",Seguridad,El Nuevo Dia,https://www.elnuevodia.com/noticias/seguridad/notas/identifican-a-las-tres-mujeres-y-el-hombre-que-murieron-en-accidente-de-transito-en-san-sebastian/
2022-08-19,Jay Wheeler regresa sumergido en un derroche de emociones,"Uno de los mayores retos para el artista urbano boricua fue la creación de un “dembow”, que grabó juanto a El Alfa, como parte de su nuevo disco que lanza hoy",Música,El Nuevo Dia,https://www.elnuevodia.com/entretenimiento/musica/notas/jay-wheeler-regresa-sumergido-en-un-derroche-de-emociones/
2022-08-19,Cuatro Gatos enloquece con su Mac N’ Cheese,Este restaurante revolucionó la cocina tradicional con una mezcla de quesos  ,Restaurantes,El Nuevo Dia,https://www.elnuevodia.com/gastronomia/restaurantes/notas/cuatro-gatos-enloquece-con-su-mac-n-cheese/
2022-08-19,Un vehículo incendiado mantiene ataponado el expreso 22 de Bayamón a Arecibo,Hay dos carriles cerrados a la altura del kilómetro 15.8,Seguridad,El Nuevo Dia,https://www.elnuevodia.com/noticias/seguridad/notas/un-vehiculo-incendiado-mantiene-ataponado-el-expreso-22-de-bayamon-a-arecibo/
2022-08-19,Incertidumbre con los datos demográficos de Puerto Rico,"La sobrestimación poblacional en la isla afecta grandemente la toma de decisiones de las empresas y pequeños negociantes, escribe Raúl Figueroa",Para suscriptores,El Nuevo Dia,https://www.elnuevodia.com/opinion/punto-de-vista/incertidumbre-con-los-datos-demograficos-de-puerto-rico/
2022-08-19,COVID-19: 10 nuevas muertes y 380 hospitalizaciones es el saldo más reciente del virus en Puerto Rico,El número de hospitalizados representa seis pacientes menos que ayer,Locales,El Nuevo Dia,https://www.elnuevodia.com/noticias/locales/notas/covid-19-10-nuevas-muertes-y-380-hospitalizaciones-es-el-saldo-mas-reciente-del-virus-en-puerto-rico/
2022-08-19,De la economía linear a una circular,"Emulando el patrón de la naturaleza, podemos cerrar la brecha que queda entre botar y producir, utilizando los residuos como materia prima de numerosos productos, plantea Ingrid M. Vila Biaggi",Para suscriptores,El Nuevo Dia,https://www.elnuevodia.com/opinion/punto-de-vista/de-la-economia-linear-a-una-circular/
2022-08-19,“Este es el equipo que nosotros somos”: Bayamón no le dio ninguna oportunidad a San Germán y acaricia el campeonato del BSN,Los Vaqueros rebotaron de un cuarto juego de 61 puntos el pasado martes para volver al “rancho” con una sólida demostración 90-65 que puso a los Atléticos contra la pared en la final,Baloncesto,El Nuevo Dia,https://www.elnuevodia.com/deportes/baloncesto/notas/este-es-el-equipo-que-nosotros-somos-bayamon-no-le-dio-ninguna-oportunidad-a-san-german-y-acaricia-el-campeonato-del-bsn/
2022-08-19,Alcalde de Bayamón: el gobierno debe “apretarle los tornillos” a LUMA Energy ,"Ramón Luis Rivera Cruz resaltó que sectores en su municipio llevan casi 20 horas sin luz, al tiempo que se expresó decepcionado con el servicio que brinda la compañía",Locales,El Nuevo Dia,https://www.elnuevodia.com/noticias/locales/notas/alcalde-de-bayamon-el-gobierno-debe-apretarle-los-tornillos-a-luma-energy/
2022-08-19,"“La Guagua Aérea, el musical” abre segunda función",La producción teatral se presentará en octubre en el Centro de Bellas Artes en Santurce ,Cultura,El Nuevo Dia,https://www.elnuevodia.com/entretenimiento/cultura/notas/la-guagua-aerea-el-musical-abre-segunda-funcion/
2022-08-19,Del “verano sin ti” de Bad Bunny a un verano sin luz en Puerto Rico,"Aunque se agradece el activismo de artistas como Bad Bunny, parece bochornoso que el pueblo tenga que seguir recurriendo a las filas artísticas para llevar mensajes a nuestro gobierno, escribe John Anthony Cruz",Para suscriptores,El Nuevo Dia,https://www.elnuevodia.com/opinion/desde-la-diaspora/del-verano-sin-ti-de-bad-bunny-a-un-verano-sin-luz/
2022-08-19,José Luis Dalmau califica como una “farsa” la creación de una Secretaría de Asuntos Energéticos,"El presidente del Senado denunció que desde el 2014, cuando se dio paso a la “Ley de Transformación y Alivio Energético”, se creó la Oficina Estatal de Política Pública Energética",Gobierno,El Nuevo Dia,https://www.elnuevodia.com/noticias/gobierno/notas/jose-luis-dalmau-califica-como-una-farsa-la-creacion-de-una-secretaria-de-asuntos-energeticos/
2022-08-19,Natti Natasha busca ser “más salvaje y atrevida” tras la maternidad,La cantante urbana dijo en conferencia de prensa estar en una etapa de desarrollo y aprendizaje,Música,El Nuevo Dia,https://www.elnuevodia.com/entretenimiento/musica/notas/natti-natasha-busca-ser-mas-salvaje-y-atrevida-tras-la-maternidad/
2022-08-19,William Levy pide que no le pregunten por Elizabeth Gutiérrez ,El actor que anunció a principios de año su separación con la madre de sus hijos hizo la petición a los medios de comunicación,Farándula,El Nuevo Dia,https://www.elnuevodia.com/entretenimiento/farandula/notas/william-levy-pide-que-no-le-pregunten-por-elizabeth-gutierrez/
2022-08-19,Regresa el International Makeup Show,El evento se celebra este domingo en el Centro de Convenciones de Puerto Rico,Belleza,El Nuevo Dia,https://www.elnuevodia.com/magacin/belleza/notas/regresa-el-international-makeup-show/
2022-08-19,La regla de Elizabeth II que sus bisnietos no deben romper en la mesa,"Aunque la reina es menos estricta con los hijos de los duques de Cambridge, el príncipe George, la princesa Charlotte y el príncipe Louis también tiene sus límites",Realeza,El Nuevo Dia,https://www.elnuevodia.com/magacin/realeza/notas/la-regla-de-elizabeth-ii-que-sus-bisnietos-no-deben-romper-en-la-mesa/
2022-08-19,"El cortoplacismo ambiental, ¿crimen, insensatez o ignorancia?","Ignorar la advertencia de la ciencia, anteponiendo intereses económicos cortoplacistas mediante la explotación desmedida de los recursos naturales, es una insensatez extrema, escribe Francisco A. Borelli Irizarry  ",Para suscriptores,El Nuevo Dia,https://www.elnuevodia.com/opinion/punto-de-vista/el-cortoplacismo-ambiental-crimen-insensatez-o-ignorancia/
2022-08-19,Proveedores exigen acción del gobierno hacia las aseguradoras médicas ante denuncias por retención de pagos,La ASES les concedió a las cuatro compañías participantes del plan de salud Vital hasta hoy para responder,Gobierno,El Nuevo Dia,https://www.elnuevodia.com/noticias/gobierno/notas/proveedores-exigen-accion-del-gobierno-hacia-las-aseguradoras-medicas-ante-denuncias-por-retencion-de-pagos/
2022-08-18,Pedro Pierluisi crea la Secretaría Auxiliar de la Gobernación para Asuntos Energéticos,El gobernador tomó la decisión horas después de haber reconocido que no está satisfecho con el trabajo de LUMA Energy. Está liderada por el ingeniero Francisco Berríos Portela.,Gobierno,El Nuevo Dia,https://www.elnuevodia.com/noticias/gobierno/notas/pedro-pierluisi-crea-la-secretaria-auxiliar-de-la-gobernacion-para-asuntos-energeticos/
2022-08-19,Le recuerdan a los jefes de agencia que deben cumplir citaciones y requerimientos de la Legislatura,"La secretaria de la Gobernación, Noelia García, dijo que confía en que la controversia alrededor del parque del Condado puede aclararse",Legislatura,El Nuevo Dia,https://www.elnuevodia.com/noticias/legislatura/notas/le-recuerdan-a-los-jefes-de-agencia-que-deben-cumplir-citaciones-y-requerimientos-de-la-legislatura/
2022-08-19,El Negociado de Energía sostiene que no ha habido una mejoría en la duración de interrupciones del servicio eléctrico,"El ente resaltó que, desde la entrada de LUMA Energy como operador del sistema de transmisión y distribución, “no ha habido mejoría en cuanto a la duración de las interrupciones de servicio”",Locales,El Nuevo Dia,https://www.elnuevodia.com/noticias/locales/notas/el-negociado-de-energia-sostiene-que-no-ha-habido-una-mejoria-en-la-duracion-de-interrupciones-del-servicio-electrico/
2022-08-18,“Hay un patrón de culpar a LUMA”: Wayne Stensby responde a señalamientos contra las operaciones del consorcio,El CEO de la compañía rehusó una vez más asumir responsabilidad por los apagones y averías recientes que han dejado cientos de miles de abonados sin el servicio de energía eléctrica,Locales,El Nuevo Dia,https://www.elnuevodia.com/noticias/locales/notas/hay-un-patron-de-culpar-a-luma-wayne-stensby-responde-a-senalamientos-contra-las-operaciones-del-consorcio/
2022-08-18,Nominan la excelencia periodística de GFR Media a los premios del Overseas Press Club,En la gala del OPC se le rendirá homenaje a la radio en su centenario y se le hará un reconocimiento especial a un periodista de un medio regional ,Locales,El Nuevo Dia,https://www.elnuevodia.com/noticias/locales/notas/nominan-la-excelencia-periodistica-de-gfr-media-a-los-premios-del-overseas-press-club/
2022-08-19,Inminente una primaria por la gobernación en el PNP entre Pedro Pierluisi y Jenniffer González,"Aunque el gobernador aspira a la reelección, al interior del partido aseguran que habrá una  primaria con la comisionada residente en Washington, quien no estará en la convención de la colectividad",Politica,El Nuevo Dia,https://www.elnuevodia.com/noticias/politica/notas/inminente-una-primaria-por-la-gobernacion-en-el-pnp-entre-pedro-pierluisi-y-jenniffer-gonzalez/
2022-08-18,Planteamiento en derecho de la defensa de Steven Sánchez Mártir provoca la posposición del testimonio de agente del ICF,La objeción de la defensa ocurrió cuando el agente investigador Harry Natal Rivera hablaba sobre la orden judicial que ejecuto para tomarle una muestra bucal al acusado,Tribunales,El Nuevo Dia,https://www.elnuevodia.com/noticias/tribunales/notas/planteamiento-en-derecho-de-la-defensa-de-steven-sanchez-martir-provoca-la-posposicion-del-testimonio-de-agente-del-icf/
2022-08-19,Artesano hatillano transforma barriles en muebles ,Jesús Manuel Méndez Hernández descubrió su arte en medio  de la pandemia ,Cultura,El Nuevo Dia,https://www.elnuevodia.com/entretenimiento/cultura/notas/artesano-hatillano-transforma-barriles-en-muebles/
2022-08-20,LUMA es el problema de Pedro Pierluisi y la oportunidad de Jenniffer González,"Ni el gobernador Pedro Pierluisi ni la comisionada Jenniffer González en sus “insatisfacciones” ofrecen un remedio, una solución viable ante el reto de poner a LUMA a hacer lo que se supone que haga, escribe Enrique “Kike” Cruz",Para suscriptores,El Nuevo Dia,https://www.elnuevodia.com/opinion/juzgue-usted/luma-es-el-problema-de-pedro-pierluisi-y-la-oportunidad-de-jenniffer-gonzalez/
2022-08-20,El príncipe Gabriel de los belgas cumple 19 años,"El joven, segunda en la línea de sucesión al trono, se incorporará próximamente a la Escuela Real Militar",Realeza,El Nuevo Dia,https://www.elnuevodia.com/magacin/realeza/notas/el-principe-gabriel-de-los-belgas-cumple-19-anos/
2022-08-20,"Este sábado estará caluroso, ventoso y hay potencial de tronadas durante la tarde","El Servicio Nacional de Meteorología exhortó que, en el mar, los operadores de embarcaciones pequeñas ejerzan precaución por vientos fuertes",El Tiempo,El Nuevo Dia,https://www.elnuevodia.com/noticias/el-tiempo/notas/este-sabado-estara-caluroso-ventoso-y-hay-potencial-de-tronadas-durante-la-tarde/
